"abandoned" ;"duration" ;"re_evaluation" ;"kb_1" ;"kb_2" ;"kb_3" ;"kb_4" ;"kb_5" ;"kb_6" ;"kb_7" ;"kb_8" ;"kb_9" ;"kb_10" ;"ms_1" ;"ms_2" ;"ms_3" ;"ms_4" ;"ms_5" ;"ms_6" ;"ms_7" ;"ms_8" ;"ms_9" ;"ms_10" ;"sc_1" ;"sc_2" ;"sc_3" ;"sc_4" ;"sc_5" ;"sc_6" ;"sc_7" ;"sc_8" ;"sc_9" ;"sc_10" ;"kb_bin_1" ;"kb_bin_2" ;"kb_bin_3" ;"kb_bin_4" ;"kb_bin_5" ;"kb_bin_6" ;"kb_bin_7" ;"kb_bin_8" ;"kb_bin_9" ;"kb_bin_10" ;"ms_bin_1" ;"ms_bin_2" ;"ms_bin_3" ;"ms_bin_4" ;"ms_bin_5" ;"ms_bin_6" ;"ms_bin_7" ;"ms_bin_8" ;"ms_bin_9" ;"ms_bin_10" ;"sc_bin_1" ;"sc_bin_2" ;"sc_bin_3" ;"sc_bin_4" ;"sc_bin_5" ;"sc_bin_6" ;"sc_bin_7" ;"sc_bin_8" ;"sc_bin_9" ;"sc_bin_10" ;"page_ac" ;"tab_hd"
"103" ;0 ;53.4190001487732 ;"1" ;0 ;0.1 ;0.1 ;0.1 ;0 ;0.1 ;0 ;0.1 ;0.1 ;0 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0 ;0.1 ;0.1 ;0 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;0
"104" ;0 ;62.4470000267029 ;"1" ;0 ;0 ;0 ;0 ;0 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.153846153846154 ;0.0769230769230769 ;0.0769230769230769 ;0 ;0 ;0 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0 ;0 ;0 ;0 ;0.0769230769230769 ;0 ;0.0769230769230769 ;0.0769230769230769 ;0.153846153846154 ;0.0769230769230769 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;0
"105" ;0 ;0 ;"1" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"106" ;1 ;94.1610000133514 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.1 ;0.1 ;0.05 ;0.05 ;0.05 ;0.05 ;0 ;0 ;0 ;0.1 ;0 ;0 ;0 ;0 ;0.05 ;0 ;0 ;0 ;0 ;0.05 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0
"107" ;0 ;95.6660001277924 ;"1" ;0 ;0 ;0 ;0.105263157894737 ;0.0526315789473684 ;0.0526315789473684 ;0.105263157894737 ;0.0526315789473684 ;0.0526315789473684 ;0.0526315789473684 ;0.0526315789473684 ;0.105263157894737 ;0.105263157894737 ;0.0526315789473684 ;0.0526315789473684 ;0 ;0.0526315789473684 ;0.105263157894737 ;0.105263157894737 ;0.105263157894737 ;0 ;0.105263157894737 ;0.0526315789473684 ;0 ;0 ;0 ;0 ;0.0526315789473684 ;0.0526315789473684 ;0.0526315789473684 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0
"108" ;0 ;149.81200003624 ;"1" ;0 ;0 ;0.0333333333333333 ;0.0666666666666667 ;0 ;0 ;0.0333333333333333 ;0.1 ;0.0666666666666667 ;0.0333333333333333 ;0.0666666666666667 ;0.1 ;0.1 ;0.1 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.1 ;0.0333333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.1 ;0.1 ;0 ;0 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"109" ;0 ;101.681999921799 ;"1" ;0 ;0.05 ;0.1 ;0.05 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.05 ;0.05 ;0.05 ;0 ;0.1 ;0.05 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.05 ;0.05 ;0 ;0.1 ;0.05 ;0.1 ;0.1 ;0.1 ;0.05 ;0.1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"110" ;0 ;56.7039999961853 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"111" ;0 ;103.613000154495 ;"1" ;0.0952380952380952 ;0.0476190476190476 ;0 ;0.0952380952380952 ;0.0952380952380952 ;0 ;0 ;0.0952380952380952 ;0 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"112" ;0 ;222.384999990463 ;"1" ;0 ;0 ;0 ;0 ;0 ;0.0227272727272727 ;0.113636363636364 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0227272727272727 ;0.0681818181818182 ;0.0454545454545455 ;0.0454545454545455 ;0.0681818181818182 ;0.113636363636364 ;0.0909090909090909 ;0.0681818181818182 ;0.113636363636364 ;0.0681818181818182 ;0 ;0.0454545454545455 ;0.0227272727272727 ;0 ;0.0454545454545455 ;0.0909090909090909 ;0.0909090909090909 ;0.0681818181818182 ;0.0909090909090909 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"113" ;0 ;58.4130001068115 ;"1" ;0 ;0 ;0 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;0
"114" ;0 ;137.81500005722 ;"1" ;0 ;0 ;0 ;0.0740740740740741 ;0.037037037037037 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0 ;0 ;0 ;0.111111111111111 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.111111111111111 ;0 ;0 ;0 ;0.037037037037037 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.037037037037037 ;0.0740740740740741 ;0.037037037037037 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"115" ;0 ;113.99799990654 ;"1" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0625 ;0.125 ;0 ;0.0625 ;0.125 ;0 ;0 ;0.0625 ;0 ;0.125 ;0.0625 ;0.0625 ;0.0625 ;0.0625 ;0.0625 ;0 ;0 ;0.125 ;0.0625 ;0.125 ;0 ;0 ;0.0625 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;1 ;0 ;0
